score_margin_hma,total_points,spread_hma,spread_hma_adjusted,delta_marg2spread,Rk_hma,G_hma,PF_hma,Yds_hma,Ply_hma,Y/P_hma,TO_hma,FL_hma,1stD_hma,Cmp_hma,Att_hma,Yds.1_hma,TD_hma,Int_hma,NY/A_hma,1stD.1_hma,Att.1_hma,Yds.2_hma,TD.1_hma,Y/A_hma,1stD.2_hma,Pen_hma,Yds.3_hma,1stPy_hma,Sc%_hma,TO%_hma,EXP_hma,Rk_po_hma,G_po_hma,Cmp_po_hma,Att_po_hma,Cmp%_hma,Yds_po_hma,TD_po_hma,TD%_hma,Int_po_hma,Int%_hma,Lng_hma,Y/A_po_hma,AY/A_hma,Y/C_hma,Y/G_hma,Rate_hma,Sk_hma,Yds.1_po_hma,NY/A_po_hma,ANY/A_hma,Sk%_hma,4QC_hma,GWD_hma,EXP_po_hma,Rk_hma,G_hma,Att_hma,Yds_hma,TD_hma,Lng_ro_hma,Y/A_hma,Y/G_ro_hma,Fmb_hma,EXP_hma,Rk_ret_hma,G_ret_hma,Ret_hma,Yds_ret_hma,TD_ret_hma,Lng_hma,Y/R_hma,Rt_hma,Yds.1_hma,TD.1_ret_hma,Lng.1_hma,Y/Rt_hma,APYd_hma,Rk_hma,G_hma,FGA_hma,FGM_hma,FGA.1_hma,FGM.1_hma,FGA.2_hma,FGM.2_hma,FGA.3_hma,FGM.3_hma,FGA.4_hma,FGM.4_hma,FGA.5_hma,FGM.5_hma,Lng_kp_hma,FG%_hma,XPA_hma,XPM_hma,XP%_hma,KO_hma,KOYds_hma,TB_hma,TB%_hma,KOAvg_hma,Pnt_hma,Yds_hma,Lng.1_kp_hma,Blck_hma,Y/P_kp_hma,Rk_oconv_hma,G_oconv_hma,3DAtt_hma,3DConv_hma,3D%_hma,4DAtt_hma,4DConv_hma,4D%_hma,RZAtt_hma,RZTD_hma,RZPct_hma,Rk_hma,G_hma,#Dr_hma,Plays_hma,Sc%_odriv_hma,TO%_odriv_hma,Plays.1_hma,Yds_odriv_hma,Time_hma,Pts_hma,Rk_td_hma,G_td_hma,PF_td_hma,Yds_hma,Ply_td_hma,Y/P_hma,TO_td_hma,FL_td_hma,1stD_td_hma,Cmp_hma,Att_td_hma,Yds.1_td_hma,TD_hma,Int_hma,NY/A_hma,1stD.1_td_hma,Att.1_td_hma,Yds.2_td_hma,TD.1_hma,Y/A_td_hma,1stD.2_td_hma,Pen_td_hma,Yds.3_td_hma,1stPy_td_hma,Sc%_hma,TO%_hma,EXP_td_hma,G_hma,Att_hma,Cmp_ad_hma,Yds_ad_hma,TD_ad_hma,DADOT_hma,Air_hma,YAC_hma,Bltz_hma,Bltz%_hma,Hrry_hma,Hrry%_hma,QBKD_hma,QBKD%_hma,Sk_ad_hma,Prss_hma,Prss%_hma,MTkl_hma,Rk_hma,G_pd_hma,Cmp_hma,Att_pd_hma,Cmp%_pd_hma,Yds_hma,TD_hma,TD%_pd_hma,Int_pd_hma,PD_hma,Int%_pd_hma,Y/A_hma,AY/A_pd_hma,Y/C_pd_hma,Y/G_hma,Rate_pd_hma,Sk_hma,Yds.1_hma,QBHits_hma,TFL_hma,NY/A_pd_hma,ANY/A_pd_hma,Sk%_pd_hma,EXP_hma,Rk_rd_hma,G_hma,Att_hma,Yds_rd_hma,TD_rd_hma,Y/A_rd_hma,Y/G_rd_hma,EXP_rd_hma,Rk_hma,G_retd_hma,Ret_retd_hma,Yds_hma,TD_hma,Y/R_retd_hma,Rt_retd_hma,Yds.1_retd_hma,TD.1_retd_hma,Y/Rt_retd_hma,Rk_kpd_hma,G_hma,FGA_kpd_hma,FGM_kpd_hma,FG%_kpd_hma,XPA_kpd_hma,XPM_kpd_hma,XP%_kpd_hma,Pnt_kpd_hma,Yds_kpd_hma,Blck_kpd_hma,Y/P_kpd_hma,Rk_hma,G_dconv_hma,3DAtt_dconv_hma,3DConv_dconv_hma,3D%_dconv_hma,4DAtt_dconv_hma,4DConv_dconv_hma,4D%_dconv_hma,RZAtt_dconv_hma,RZTD_dconv_hma,RZPct_dconv_hma,Rk_ddriv_hma,G_hma,#Dr_ddriv_hma,Plays_ddriv_hma,Sc%_ddriv_hma,TO%_ddriv_hma,Plays.1_ddriv_hma,Yds_hma,Time_ddriv_hma,Pts_ddriv_hma
7,69,-7,7,0,-16,0,108,32,-110,0.6,1,-1,-9,-3,-1,297,11,2,0.6,12,-97,-265,4,0.3,-29,-1,5,8,9.5,0.3,116.64,-4,0,-3,-1,-0.4,297,11,1.8,2,0.3,-22,0.3,0.6,0.6,18.5,5.8,-12,-69,0.6,0.8,-1.7,1,-1,113.77,11,0,-97,-265,4,62,0.3,-16.6,-4,3.57,5,0,12,76,0,-9,0.3,-17,-378,0,-42,-0.2,-381,-14,0,1,1,2,2,3,3,-4,-1,-4,-1,-2,4,-3,0.176,18,16,-0.011,17,1129,36,0.259,0.4,-5,-183,-1,-3,0.7,15,0,-33,-16,-0.007,-11,-4,0.091,5,10,0.118,-8,0,5,-112,9.5,0.3,-0.8,-0.7,-0.014583333,0.59,-15,0,-71,-261,26,-0.4,6,3,-5,86,74,367,0,3,-0.4,29,-69,-628,-7,-0.9,-34,1,146,0,-9.8,4,67.78,0,74,86,367,0,-1.3,266,405,170,0.227,15,0.009,10,0.003,21,46,0.037,-6,12,0,86,74,6.4,367,0,-0.6,3,16,0.2,0.2,-0.1,-0.8,23,2.9,21,229,31,36,-0.4,-0.5,2.5,50.11,-17,0,-69,-628,-7,-0.9,-39.2,24.17,-5,0,-14,-328,0,-4.9,-20,-442,0,6.7,14,0,-6,-7,-0.067,-5,-2,0.065,5,63,1,-2.6,-5,0,1,-7,-0.036,10,4,-0.107,-4,0,0.045,7,0,8,20,-9.8,4,-0.2,-2.8,0.001388889,-0.5
3,57,-7,7,4,-14,0,98,-90,-82,0.4,1,3,-6,-43,-105,-571,-3,-2,0.3,-27,28,481,18,0.8,36,13,295,-15,7.2,0.4,47.34,13,0,-43,-105,5,-571,-3,0.5,-2,-0.1,-20,0.3,0.4,-0.3,-35.7,7.1,-5,-32,0.3,0.4,0.2,-1,-1,-31.1,-12,0,28,481,18,13,0.8,30.1,11,64.7,-7,0,21,299,0,12,4.6,-12,-163,0,-1,3.4,-28,-16,0,0,0,-2,-3,4,4,-4,-1,-3,-1,-5,-1,0,0.094,19,21,0.06,11,598,22,0.164,-1.1,2,5,-5,-3,-1.4,6,0,-16,-6,0.005,-9,-1,0.208,12,17,0.15,-3,0,3,-87,7.2,0.4,-0.6,-0.9,-0.000694444,0.54,-18,0,-89,-521,-5,-0.5,7,1,-4,-7,14,-106,-1,6,-0.5,-1,-37,-415,-6,-0.6,-27,-30,-352,24,-8.8,3.1,49.8,0,14,-7,-106,-1,0.3,-59,-8,99,0.155,-7,-0.015,9,0.013,18,20,0.025,-27,-4,0,-7,14,-2.8,-106,-1,-0.3,6,30,1,-0.1,-0.6,0.4,-6.6,-8.1,18,150,28,26,-0.5,-0.9,2.8,22.78,-14,0,-37,-415,-6,-0.6,-25.9,26.76,7,0,-17,-518,-1,-12.9,-12,-534,0,-9.7,16,0,-6,-6,-0.029,-9,-7,0.034,5,175,0,-0.9,-11,0,3,-10,-0.054,15,6,-0.134,-5,2,0.098,5,0,6,-11,-8.8,3.1,-0.3,-4.1,-0.00625,-0.46
-3,29,3,-3,0,10,0,-73,-997,-87,-0.5,8,7,-55,-41,-46,-881,-12,1,-1,-25,-55,-116,1,0.3,-19,-2,-35,-11,-5.3,4.2,-134.73,21,0,-41,-46,-1.9,-881,-12,-1.6,1,0.3,0,-0.8,-1.2,-0.8,-55.1,-11.3,14,126,-1,-1.5,2.5,-1,-3,-127.14,6,0,-55,-116,1,19,0.3,-7.2,4,-13.17,7,0,5,132,0,-1,4.5,-11,-160,1,27,2.6,-1027,-9,0,0,0,-5,-5,9,7,-3,0,0,1,1,3,2,0.067,-6,-4,0.047,-8,-587,7,0.154,-1,11,681,9,-3,2.7,22,0,-11,-22,-0.08,2,7,0.224,-8,-8,-0.071,-6,0,4,-86,-5.3,4.2,-0.6,-6.4,-0.005555556,-0.43,-1,0,-2,732,24,0.6,-2,-1,19,0,-2,281,3,-1,0.6,6,36,451,-4,0.6,14,5,-74,-1,-0.2,-0.6,-52.38,0,-2,0,281,3,0,18,58,84,0.148,-19,-0.03,-3,-0.005,-10,-32,-0.048,1,10,0,0,-2,0.2,281,3,0.6,-1,26,-0.2,0.5,0.7,0.7,17.6,4.7,-10,-54,-12,-10,0.6,0.9,-1.7,-26.66,11,0,36,451,-4,0.6,28.2,-26.64,-7,0,-8,-394,-1,-9.3,-16,-498,0,-3.8,9,0,6,5,-0.007,0,3,0.068,-2,-96,0,0,4,0,6,2,-0.003,1,0,-0.042,3,5,0.056,10,0,10,30,-0.2,-0.6,-0.2,2.4,-0.00625,-0.09
-8,72,-10.5,10.5,18.5,-4,0,39,520,21,0.4,-10,-7,38,51,79,637,12,-3,0.1,49,-54,-117,-7,0.3,-11,7,63,0,0,-5.6,133.2,-6,0,51,79,-0.3,637,12,1.2,-3,-0.7,-10,-0.1,0.5,0,39.8,6.9,-4,-15,0.1,0.7,-1.1,0,-2,122.59,2,0,-54,-117,-7,-11,0.3,-7.4,-5,14.22,-11,0,5,-102,1,35,-5.7,3,228,1,58,6.8,756,-9,0,2,2,-11,-11,1,1,0,0,0,0,-8,-8,4,-0.017,7,3,-0.068,2,164,11,0.1,0.4,8,400,4,0,0.9,-3,0,-4,4,0.03,-5,-7,-0.199,0,4,0.068,5,0,-6,13,0,-5.6,0.4,4.5,0.002777778,0.17,-19,0,-116,-492,-17,-0.4,7,1,-28,-21,-23,-433,1,6,-0.6,-21,-5,-59,-10,-0.1,-1,2,-155,-6,-14.2,4.6,83.33,0,-23,-21,-433,1,0.5,-341,35,75,0.122,-16,-0.024,11,0.023,11,6,0.011,-24,-12,0,-21,-23,-1.1,-433,1,0.4,6,-10,1.2,-0.4,-0.8,-0.3,-27.1,-5.9,11,60,22,-14,-0.6,-1,1.9,90.18,-3,0,-5,-59,-10,-0.1,-3.7,-16.77,11,0,1,-14,0,-1.6,-9,-199,1,0.5,9,0,-13,-14,-0.129,-8,-6,0.033,9,455,0,0.7,-21,0,-17,-23,-0.078,3,-1,-0.174,-21,-6,0.148,5,0,2,-30,-14.2,4.6,-0.3,-3.5,0.000694444,-0.65
16,56,-6.5,6.5,-9.5,17,0,-108,-897,-57,-0.6,-7,-11,-27,-86,-111,-1327,-16,4,-1.2,-49,45,430,0,0.5,22,-36,-322,0,-11,-2.7,-91.74,23,0,-86,-111,-2.7,-1327,-16,-2.4,4,1.4,-35,-0.9,-2,-0.9,-83,-19.3,9,68,-1.2,-2.3,3,-2,-2,-128.31,-10,0,45,430,0,6,0.5,26.8,-5,40.23,-13,0,0,92,1,38,4,9,299,0,9,4.1,-453,8,0,0,0,-12,-12,-1,-1,7,8,-1,-2,-7,-7,-3,-0.014,-14,-15,-0.048,-20,-1210,-19,-0.082,0.6,11,739,8,0,4.6,17,0,-12,-15,-0.051,-4,-7,-0.233,-11,-6,0,8,0,-12,-64,-11,-2.7,0.1,-3.1,0.000694444,-0.65,-23,0,-125,-565,-57,-0.2,7,-1,-42,-37,-86,-655,-6,8,-0.1,-36,26,90,-7,-0.1,17,-13,-276,-23,-11.4,5.6,98.12,0,-86,-37,-655,-6,0.5,-512,-287,-12,0.009,8,0.03,-12,-0.008,3,-1,0.029,-53,-18,0,-37,-86,3.6,-655,-6,-0.3,8,-22,1.9,0,-0.9,-0.5,-41,-6,3,36,-12,-13,-0.1,-1,1.1,111.62,2,0,26,90,-7,-0.1,5.6,-4.96,13,0,-2,-62,0,-3.6,0,-68,0,-2.1,-7,0,-12,-10,-0.006,-9,-7,0.032,4,198,0,0.3,-22,0,-19,-24,-0.079,-1,-5,-0.261,-19,-10,0.035,-6,0,-10,-69,-11.4,5.6,-0.1,-1.4,0.014583333,-0.59
-5,57,1,-1,4,9,0,-50,-20,91,-0.5,-10,-10,14,44,76,112,3,0,-0.8,20,9,-132,-8,-0.4,-10,-13,-146,4,-9.6,-6.2,-18.02,-1,0,44,76,-1.1,112,3,-0.2,0,-0.2,-13,-0.7,-0.7,-0.9,7,-3.4,6,53,-0.8,-0.7,0.3,-1,-1,22.61,4,0,9,-132,-8,-7,-0.4,-8.3,-8,-32.96,-19,0,-5,-165,0,-2,-5.9,20,506,0,32,3,481,-7,0,0,0,-10,-10,-2,-2,8,5,2,-2,-2,-9,-1,-0.216,-8,-9,-0.034,-11,-602,-12,-0.059,1.1,16,730,0,3,0.4,-7,0,26,8,-0.018,4,-4,-0.282,-3,0,0.029,-8,0,6,89,-9.6,-6.2,0.3,-1.4,-0.000694444,-0.44,-7,0,-52,-730,-42,-0.5,4,2,-57,-30,-37,-634,1,2,-0.7,-37,-11,-96,-7,-0.1,-2,-1,-46,-18,-6.8,1.6,121.4,0,-37,-30,-634,1,1,-100,-455,-49,-0.072,-13,-0.016,3,0.012,6,-4,0.003,-34,-17,0,-30,-37,-1.2,-634,1,0.5,2,-20,0.5,-0.7,-0.8,-0.8,-39.7,-3.9,6,8,8,-6,-0.7,-0.9,1.2,85.94,-6,0,-11,-96,-7,-0.1,-6,34.04,19,0,23,431,1,5.7,2,165,0,3.5,8,0,-7,-4,0.054,-4,-4,-0.008,13,701,0,1.7,-9,0,-1,-11,-0.052,-2,-4,-0.157,-13,-10,-0.036,7,0,3,-49,-6.8,1.6,-0.4,-5.1,-0.002083333,-0.36
-4,64,3,-3,1,14,0,-84,-541,-43,-0.3,-5,-11,-24,4,-1,-329,-12,6,-0.7,-14,-50,-212,-1,0,-11,-3,-104,1,-7.6,-1.6,-66.42,11,0,4,-1,0.8,-329,-12,-2.2,6,1.1,-10,-0.5,-1.4,-0.8,-20.6,-12.9,8,75,-0.7,-1.5,1.3,-3,-5,-72.36,7,0,-50,-212,-1,2,0,-13.3,-11,3.47,-3,0,-3,-148,0,-12,-5.6,7,316,0,54,6.3,-209,7,0,0,0,-6,-7,2,2,3,4,2,-3,1,-4,2,-0.137,-11,-12,-0.04,-14,-871,10,0.235,0.1,1,143,4,0,2.2,19,0,-3,-15,-0.07,6,-1,-0.206,-2,-3,-0.033,7,0,-10,-42,-7.6,-1.6,0.2,-1.1,0.007638889,-0.48,-12,0,-76,-464,-17,-0.4,7,10,-21,28,5,-387,0,-3,-0.8,-12,-30,-77,-7,0.1,0,-10,-202,-9,-4.3,4,85.68,0,5,28,-387,0,-0.4,-121,-87,6,0.005,-16,-0.027,4,0.006,8,-4,-0.011,-22,-8,0,28,5,4.2,-387,0,0,-3,-16,-0.5,-0.6,-0.4,-1.6,-24.2,3.1,8,70,12,-6,-0.8,-0.6,1.2,75.02,-4,0,-30,-77,-7,0.1,-4.8,10.35,4,0,4,51,1,0.7,-25,-604,0,-2.8,-6,0,-8,-3,0.114,-5,-7,-0.057,3,41,0,-1.9,-2,0,-6,-2,0.004,-7,-8,-0.224,-11,-6,0.014,-4,0,-6,-25,-4.3,4,0,-1.7,0.002777778,-0.25
-3,59,7.5,-7.5,-4.5,22,0,-191,-1654,-88,-1.2,-7,-11,-90,-77,-52,-1421,-12,4,-2.1,-60,-51,-233,-11,-0.1,-27,3,96,-3,-21.6,-3.9,-206.69,24,0,-77,-52,-8.5,-1421,-12,-1.9,4,1,-16,-1.8,-2.6,-1.2,-88.8,-24.5,15,153,-2.1,-2.9,3.1,-3,-5,-176.43,9,0,-51,-233,-11,3,-0.1,-14.6,-16,-24.16,-9,0,-13,-179,0,-14,-2.9,19,393,0,22,0.8,-1285,-13,0,0,0,-11,-12,2,1,1,0,1,-1,-7,-12,1,-0.193,-23,-25,-0.124,-32,-2001,-27,-0.102,0.1,38,1659,-3,0,-0.2,23,0,8,-21,-0.12,-3,-9,-0.373,-21,-16,-0.121,-7,0,6,-95,-21.6,-3.9,-0.7,-10.6,-0.015972222,-1.21,-4,0,-21,-24,42,-0.3,4,4,0,48,25,197,6,0,-0.1,12,7,-221,-8,-0.6,-14,4,-16,2,-5.7,2.3,42.07,0,25,48,197,6,-0.3,105,29,102,0.149,-14,-0.025,-2,-0.007,10,-6,-0.018,-11,2,0,48,25,5.3,197,6,0.8,0,-7,0,0.1,0.3,-0.7,12.3,7.9,10,57,7,11,-0.1,0.1,1.4,-16,-12,0,7,-221,-8,-0.6,-13.8,61.33,9,0,24,313,0,2.2,-5,-78,0,1.4,13,0,-4,-3,0.008,4,6,0.045,6,80,2,-3.6,-8,0,-3,-10,-0.042,-5,-9,-0.407,-8,-6,-0.018,13,0,10,38,-5.7,2.3,-0.2,-2.4,0.003472222,-0.28
37,49,3,-3,-40,6,0,-38,-238,42,-0.4,-8,-9,7,39,77,146,-1,1,-0.8,37,-48,-384,-7,-0.5,-35,-15,-120,5,-3.1,-4.5,-17.85,-2,0,39,77,-2,146,-1,-0.8,1,0,-22,-0.6,-0.8,-0.6,9.1,-6.5,13,91,-0.8,-0.9,1.3,-3,-5,22.53,13,0,-48,-384,-7,19,-0.5,-24,-8,-34.42,3,0,-6,-113,0,-8,-2.6,-2,-9,0,-15,1.5,-207,-12,0,0,0,-7,-7,4,3,4,5,4,4,5,5,0,0.007,-9,-11,-0.062,-3,-164,-15,-0.142,0.3,12,442,-6,0,-1.6,-5,0,23,6,-0.021,5,-1,-0.185,-1,-1,-0.008,-6,0,5,47,-3.1,-4.5,0.1,-2.4,-0.004861111,-0.31,-11,0,-64,149,-5,0.2,6,4,-14,55,45,485,6,2,0.2,16,-58,-336,-9,-0.2,-17,-4,-115,-13,-8.3,3.7,62.64,0,45,55,485,6,0.6,276,172,78,0.094,0,-0.009,6,0.003,8,14,0.001,-42,6,0,55,45,4.2,485,6,0.6,2,-23,0.2,0.4,0.4,-0.1,30.3,6.4,8,92,15,2,0.2,0.2,0.9,4.48,-18,0,-58,-336,-9,-0.2,-21,58.46,-3,0,12,9,0,-4,11,262,0,0.1,15,0,-11,-8,0.036,-3,0,0.061,6,276,0,0,-18,0,-10,-20,-0.078,6,-4,-0.389,-12,-6,0.025,10,0,7,-16,-8.3,3.7,-0.4,-0.7,-0.004861111,-0.36
-1,63,2.5,-2.5,-1.5,18,0,-111,-764,-6,-0.7,6,-7,-51,-52,5,-766,-7,13,-1.4,-30,-15,2,-7,0.1,-27,-17,-186,6,-14.9,2.2,-169.44,19,0,-52,5,-10,-766,-7,-1.3,13,2.3,7,-1.4,-2.7,-0.3,-47.9,-27.9,4,56,-1.4,-2.7,0.6,-1,-3,-130.07,-1,0,-15,2,-7,22,0.1,0.1,-1,-31.37,-1,0,-3,2,1,51,1.9,5,139,0,-13,1.6,-594,-4,0,0,0,-12,-12,-3,-4,3,5,12,6,0,-5,4,-0.143,-17,-20,-0.124,-16,-1127,-7,0.042,-1.5,22,1101,6,1,2,10,0,14,-9,-0.073,-6,-12,-0.495,-14,-8,-0.009,-22,0,19,-6,-14.9,2.2,-0.6,-7.8,-0.019444444,-0.86,-5,0,-32,-338,4,-0.4,1,1,-48,4,-13,-405,-7,0,-0.7,-22,-4,67,-2,0.2,-8,11,37,-18,-5.7,-0.2,118.4,0,-13,4,-405,-7,0.2,-158,-204,31,0.044,2,0.002,-3,-0.003,21,20,0.027,-49,-9,0,4,-13,2.2,-405,-7,-1.1,0,-10,0.1,-0.3,-0.5,-0.8,-25.4,-3.2,21,153,16,4,-0.7,-1,3.4,109.65,1,0,-4,67,-2,0.2,4.2,9.09,1,0,14,93,0,-1.4,-11,-121,1,6.5,5,0,3,7,0.108,-4,-3,0.015,15,637,0,-0.8,-10,0,14,-12,-0.086,-3,-7,-0.324,-7,-13,-0.143,22,0,17,7,-5.7,-0.2,-0.6,-5.4,-0.004861111,-0.48
-10,22,-1.5,1.5,11.5,4,0,-26,-220,-14,-0.1,-10,-8,-4,-54,-50,-678,-1,-2,-0.6,-11,38,458,1,0.6,12,2,14,-5,-7.3,-5.1,11.86,17,0,-54,-50,-4.1,-678,-1,0.3,-2,-0.2,-10,-0.6,-0.5,-0.2,-42.4,-3.8,-2,-4,-0.6,-0.4,0.1,-1,-3,-2.82,-11,0,38,458,1,16,0.6,28.6,-1,15.66,-20,0,1,-150,0,-19,-6.7,14,377,0,-1,3.1,35,2,0,0,0,-13,-13,-2,-4,7,7,-3,-4,-11,-14,-8,-0.151,1,-2,-0.061,-11,-641,-16,-0.106,0.6,7,305,-4,0,-0.1,3,0,-2,-3,-0.011,3,-8,-0.429,-6,7,0.194,3,0,-4,-25,-7.3,-5.1,0,-0.6,0.002777778,-0.19,-9,0,-59,-490,-4,-0.5,6,5,-29,1,5,-250,3,1,-0.6,-9,-26,-240,-8,-0.3,2,-11,-225,-22,-7.3,4.3,60.8,0,5,1,-250,3,0.8,-40,-180,-9,-0.022,-2,-0.007,-20,-0.035,17,-5,-0.016,-47,-4,0,1,5,-0.4,-250,3,0.5,1,0,0.2,-0.3,-0.3,-0.3,-15.7,-0.5,17,133,-2,-4,-0.6,-0.6,2.6,33.67,-15,0,-26,-240,-8,-0.3,-15,18.99,20,0,11,96,0,-0.3,6,250,1,2.9,-1,0,-12,-9,0.031,-7,-6,0.01,2,-21,0,-2.3,-7,0,0,-10,-0.049,10,8,-0.009,-7,-5,-0.011,-2,0,-2,-16,-7.3,4.3,-0.1,-2.7,0,-0.3
-27,39,-3,3,30,6,0,-50,-686,-67,-0.4,-12,-9,-18,-88,-130,-1143,-13,-3,-0.5,-60,65,457,1,0.4,42,-23,-197,0,0.6,-2.7,0.18,18,0,-88,-130,-0.8,-1143,-13,-1.7,-3,0.2,-26,-0.5,-0.9,-0.6,-71.5,-9,-2,-53,-0.5,-1,1.4,0,2,-81.07,-11,0,65,457,1,-31,0.4,28.5,-1,76.14,-3,0,-2,131,1,49,6.5,4,197,0,19,3.8,-428,18,0,0,0,3,3,-1,0,1,1,-1,0,2,4,-1,0.083,-7,-8,-0.041,-6,-115,-2,0.017,3.3,-12,-415,11,-1,2.5,1,0,-11,-1,0.018,2,3,0.129,-7,-11,-0.131,26,0,-25,-65,0.6,-2.7,0.5,0.5,0.007638889,-0.13,-10,0,-37,630,-15,0.8,2,-4,28,-8,-43,230,-3,6,1,11,34,400,5,0.5,29,3,-70,-12,0.6,3.6,-96.28,0,-43,-8,230,-3,0.6,76,87,-68,-0.092,11,0.031,4,0.014,-6,9,0.038,22,4,0,-8,-43,3.9,230,-3,-0.2,6,-10,1.4,0.9,0.3,0.9,14.4,0.7,-6,-34,-7,-19,1,0.4,-0.7,-28.04,19,0,34,400,5,0.5,25,-58.76,3,0,-11,-112,0,-2.1,0,-115,-1,-3.5,-18,0,-10,-11,-0.077,-1,0,0.024,-17,-959,0,-2.5,5,0,-14,5,0.054,-4,-4,-0.087,4,6,0.075,-26,0,-26,-25,0.6,3.6,0.7,8.6,0.027777778,0.2
10,64,-3,3,-7,-13,0,83,-10,-24,0.1,-13,-9,6,17,-7,-92,15,-4,-0.1,-1,-26,82,-4,0.5,10,-1,-69,-3,8.1,-4.7,73.54,4,0,17,-7,3.8,-92,15,2.7,-4,-0.7,-14,-0.1,0.8,-0.7,-5.8,14.9,9,17,-0.1,0.6,1.5,2,2,31.19,-3,0,-26,82,-4,-30,0.5,5.1,-6,45.07,4,0,-3,-37,0,-1,-0.4,1,109,0,15,3.2,29,-7,0,0,0,-1,-1,-1,0,2,3,-2,0,-2,2,9,0.154,13,11,-0.025,12,947,8,0.016,2.5,-6,-65,7,-1,3.4,2,0,-8,-1,0.011,-1,2,0.171,1,4,0.059,6,0,-4,-26,8.1,-4.7,0,0.5,-0.002777778,0.52,-2,0,-19,1059,115,0.5,2,0,65,109,137,1233,-2,2,0.4,77,-38,-174,6,-0.1,-5,15,94,-7,1.7,1.6,-68.99,0,137,109,1233,-2,0.2,1057,231,50,-0.001,2,-0.019,27,0.025,16,45,0.015,20,27,0,109,137,3.3,1233,-2,-1.3,2,18,-0.1,0.5,0.4,0.4,77.1,1.6,16,52,37,21,0.4,0.3,1.1,-76.57,-2,0,-38,-174,6,-0.1,-10.8,-1.84,-4,0,5,16,0,-0.9,6,20,-1,-3.4,7,0,-2,-4,-0.063,-7,-11,-0.137,-13,-825,1,-3.4,28,0,23,34,0.116,3,-3,-0.215,11,9,0.047,-9,0,-8,113,1.7,1.6,0.9,7.5,0.011805556,0.18
-3,43,-6.5,6.5,9.5,1,0,-4,110,42,-0.2,-6,-3,2,21,20,-19,-5,-3,-0.1,-11,36,129,0,0,22,-14,-76,-9,-2.1,-2.3,1.54,1,0,21,20,1.3,-19,-5,-1,-3,-0.6,-20,-0.5,-0.4,-0.9,-1.2,-1.7,-14,-118,-0.1,0,-2.3,-1,0,-14.94,-5,0,36,129,0,-19,0,8,-1,-2.51,-8,0,9,9,0,13,-2.1,-2,-4,0,7,1.3,124,-9,0,0,0,4,3,2,2,-1,-3,-2,-1,4,2,-1,-0.046,2,0,-0.045,0,333,10,0.124,4.1,2,6,3,0,-1.3,-22,0,29,21,0.043,2,2,0.071,2,-4,-0.094,-2,0,2,46,-2.1,-2.3,0.2,0.1,0.000694444,-0.17,-16,0,-94,-519,-8,-0.4,2,0,-31,6,11,-276,-8,2,-0.8,-6,-42,-243,0,-0.2,-11,-1,-127,-14,-10.4,1.6,102.71,0,11,6,-276,-8,-0.9,-397,-6,-44,-0.082,-23,-0.04,10,0.016,23,10,0.008,9,-3,0,6,11,-0.2,-276,-8,-1.6,2,6,0.4,-0.4,-0.8,-0.5,-17.2,-8.2,23,151,30,-1,-0.8,-1.2,3.5,78,-4,0,-42,-243,0,-0.2,-15.1,20.15,8,0,0,114,1,4.9,-6,-58,-1,3.5,9,0,-11,-11,-0.046,-8,-5,0.075,15,716,0,-0.1,3,0,9,3,-0.001,1,-4,-0.221,1,1,0.009,-1,0,0,-19,-10.4,1.6,-0.2,-2.7,-0.002083333,-0.49
-18,44,7,-7,11,11,0,-133,-1443,-98,-1,-12,-9,-81,-79,-71,-1237,-9,-3,-1.4,-71,-31,-206,-10,-0.2,-7,16,221,-3,-10,-3.9,-114.77,19,0,-79,-71,-6.6,-1237,-9,-1.2,-3,-0.2,-7,-1.4,-1.5,-0.9,-77.3,-14.2,4,32,-1.4,-1.6,1.5,-1,-1,-129.19,8,0,-31,-206,-10,-34,-0.2,-12.9,-12,11.75,1,0,-15,-140,0,-3,-0.4,14,291,0,32,0.5,-1260,-3,0,0,0,4,3,2,2,-5,-7,1,1,2,-1,3,-0.096,-16,-18,-0.117,-18,-906,-10,-0.003,2.8,15,505,0,-1,-2.3,7,0,9,-7,-0.051,3,1,-0.011,-17,-21,-0.252,11,0,-7,-96,-10,-3.9,-0.3,-7,-0.009027778,-0.69,9,0,67,1171,84,0.7,-1,1,70,77,68,1082,9,-2,1,59,15,89,4,0,-2,20,190,13,6.3,0.3,-152.33,0,68,77,1082,9,-0.2,693,403,46,0.048,-11,-0.024,14,0.015,1,4,-0.009,64,24,0,77,68,5.6,1082,9,0.9,-2,5,-0.5,1,1.5,0.7,67.7,14.6,1,-13,12,5,1,1.5,-0.4,-155.66,5,0,15,89,4,0,5.6,7.53,-1,0,15,263,0,3.7,-5,-125,-1,0,2,0,-2,-4,-0.063,12,13,0.037,-15,-1077,2,-6.4,19,0,2,19,0.091,-8,-8,-0.233,15,10,0.022,-7,0,-6,82,6.3,0.3,0.6,7.6,0.016666667,0.51
